Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1753708723,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1800,1800,1800,1800,1800,1800,1800,1800,1800,128,0,740.0,758.7844960314669,18.49354201112874,3112.452250003116,51.375
1753708723,1,,Aggregated,0.300000,0.000000,1400,1400,1800,1800,1800,1800,1800,1800,1800,1800,1800,128,0,740.0,758.7844960314669,18.49354201112874,3112.452250003116,51.375
1753708724,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1800,1800,1800,1800,1800,1800,1800,1800,1800,128,0,740.0,758.7844960314669,18.49354201112874,3112.452250003116,51.375
1753708724,1,,Aggregated,0.300000,0.000000,1400,1400,1800,1800,1800,1800,1800,1800,1800,1800,1800,128,0,740.0,758.7844960314669,18.49354201112874,3112.452250003116,51.375
1753708725,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1800,1800,1800,1800,1800,1800,1800,1800,1800,129,0,750.0,763.5455810157637,18.49354201112874,3112.452250003116,51.395348837209305
1753708725,1,,Aggregated,0.300000,0.000000,1400,1400,1800,1800,1800,1800,1800,1800,1800,1800,1800,129,0,750.0,763.5455810157637,18.49354201112874,3112.452250003116,51.395348837209305
1753708726,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,129,0,750.0,763.5455810157637,18.49354201112874,3112.452250003116,51.395348837209305
1753708726,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,129,0,750.0,763.5455810157637,18.49354201112874,3112.452250003116,51.395348837209305
1753708727,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,129,0,750.0,763.5455810157637,18.49354201112874,3112.452250003116,51.395348837209305
1753708727,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,129,0,750.0,763.5455810157637,18.49354201112874,3112.452250003116,51.395348837209305
1753708728,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,129,0,750.0,763.5455810157637,18.49354201112874,3112.452250003116,51.395348837209305
1753708728,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,129,0,750.0,763.5455810157637,18.49354201112874,3112.452250003116,51.395348837209305
1753708729,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,130,0,750.0,768.276479431034,18.49354201112874,3112.452250003116,51.41538461538462
1753708729,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,130,0,750.0,768.276479431034,18.49354201112874,3112.452250003116,51.41538461538462
1753708730,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,130,0,750.0,768.276479431034,18.49354201112874,3112.452250003116,51.41538461538462
1753708730,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,130,0,750.0,768.276479431034,18.49354201112874,3112.452250003116,51.41538461538462
1753708731,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,130,0,750.0,768.276479431034,18.49354201112874,3112.452250003116,51.41538461538462
1753708731,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,130,0,750.0,768.276479431034,18.49354201112874,3112.452250003116,51.41538461538462
1753708732,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,131,0,770.0,773.2403848094968,18.49354201112874,3112.452250003116,51.43511450381679
1753708732,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,131,0,770.0,773.2403848094968,18.49354201112874,3112.452250003116,51.43511450381679
1753708733,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,131,0,770.0,773.2403848094968,18.49354201112874,3112.452250003116,51.43511450381679
1753708733,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,131,0,770.0,773.2403848094968,18.49354201112874,3112.452250003116,51.43511450381679
1753708734,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,131,0,770.0,773.2403848094968,18.49354201112874,3112.452250003116,51.43511450381679
1753708734,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,131,0,770.0,773.2403848094968,18.49354201112874,3112.452250003116,51.43511450381679
1753708735,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,131,0,770.0,773.2403848094968,18.49354201112874,3112.452250003116,51.43511450381679
1753708735,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,131,0,770.0,773.2403848094968,18.49354201112874,3112.452250003116,51.43511450381679
1753708736,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,132,0,770.0,778.1777187049032,18.49354201112874,3112.452250003116,51.45454545454545
1753708736,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,132,0,770.0,778.1777187049032,18.49354201112874,3112.452250003116,51.45454545454545
1753708737,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,132,0,770.0,778.1777187049032,18.49354201112874,3112.452250003116,51.45454545454545
1753708737,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,132,0,770.0,778.1777187049032,18.49354201112874,3112.452250003116,51.45454545454545
1753708738,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,132,0,770.0,778.1777187049032,18.49354201112874,3112.452250003116,51.45454545454545
1753708738,1,,Aggregated,0.300000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,132,0,770.0,778.1777187049032,18.49354201112874,3112.452250003116,51.45454545454545
1753708739,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,133,0,780.0,783.7424166244542,18.49354201112874,3112.452250003116,51.473684210526315
1753708739,1,,Aggregated,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,133,0,780.0,783.7424166244542,18.49354201112874,3112.452250003116,51.473684210526315
1753708740,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,133,0,780.0,783.7424166244542,18.49354201112874,3112.452250003116,51.473684210526315
1753708740,1,,Aggregated,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,133,0,780.0,783.7424166244542,18.49354201112874,3112.452250003116,51.473684210526315
1753708741,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,133,0,780.0,783.7424166244542,18.49354201112874,3112.452250003116,51.473684210526315
1753708741,1,,Aggregated,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,133,0,780.0,783.7424166244542,18.49354201112874,3112.452250003116,51.473684210526315
1753708742,1,POST,/matrix-multiplication,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,133,0,780.0,783.7424166244542,18.49354201112874,3112.452250003116,51.473684210526315
1753708742,1,,Aggregated,0.300000,0.000000,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,133,0,780.0,783.7424166244542,18.49354201112874,3112.452250003116,51.473684210526315
1753708743,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,134,0,780.0,788.9040829778871,18.49354201112874,3112.452250003116,51.492537313432834
1753708743,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,134,0,780.0,788.9040829778871,18.49354201112874,3112.452250003116,51.492537313432834
1753708744,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,134,0,780.0,788.9040829778871,18.49354201112874,3112.452250003116,51.492537313432834
1753708744,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,134,0,780.0,788.9040829778871,18.49354201112874,3112.452250003116,51.492537313432834
1753708745,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,134,0,780.0,788.9040829778871,18.49354201112874,3112.452250003116,51.492537313432834
1753708745,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,134,0,780.0,788.9040829778871,18.49354201112874,3112.452250003116,51.492537313432834
1753708746,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,135,0,790.0,794.0759298965094,18.49354201112874,3112.452250003116,51.51111111111111
1753708746,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,135,0,790.0,794.0759298965094,18.49354201112874,3112.452250003116,51.51111111111111
1753708747,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,135,0,790.0,794.0759298965094,18.49354201112874,3112.452250003116,51.51111111111111
1753708747,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,135,0,790.0,794.0759298965094,18.49354201112874,3112.452250003116,51.51111111111111
1753708748,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,135,0,790.0,794.0759298965094,18.49354201112874,3112.452250003116,51.51111111111111
1753708748,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,135,0,790.0,794.0759298965094,18.49354201112874,3112.452250003116,51.51111111111111
1753708749,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,135,0,790.0,794.0759298965094,18.49354201112874,3112.452250003116,51.51111111111111
1753708749,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,135,0,790.0,794.0759298965094,18.49354201112874,3112.452250003116,51.51111111111111
1753708750,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,136,0,790.0,799.4644310223093,18.49354201112874,3112.452250003116,51.529411764705884
1753708750,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,136,0,790.0,799.4644310223093,18.49354201112874,3112.452250003116,51.529411764705884
1753708751,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,136,0,790.0,799.4644310223093,18.49354201112874,3112.452250003116,51.529411764705884
1753708751,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,136,0,790.0,799.4644310223093,18.49354201112874,3112.452250003116,51.529411764705884
1753708752,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,136,0,790.0,799.4644310223093,18.49354201112874,3112.452250003116,51.529411764705884
1753708752,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,136,0,790.0,799.4644310223093,18.49354201112874,3112.452250003116,51.529411764705884
1753708753,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,137,0,820.0,804.7920811607377,18.49354201112874,3112.452250003116,51.54744525547445
1753708753,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,137,0,820.0,804.7920811607377,18.49354201112874,3112.452250003116,51.54744525547445
1753708754,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,137,0,820.0,804.7920811607377,18.49354201112874,3112.452250003116,51.54744525547445
1753708754,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,137,0,820.0,804.7920811607377,18.49354201112874,3112.452250003116,51.54744525547445
1753708755,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,137,0,820.0,804.7920811607377,18.49354201112874,3112.452250003116,51.54744525547445
1753708755,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,137,0,820.0,804.7920811607377,18.49354201112874,3112.452250003116,51.54744525547445
1753708756,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,137,0,820.0,804.7920811607377,18.49354201112874,3112.452250003116,51.54744525547445
1753708756,1,,Aggregated,0.300000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,137,0,820.0,804.7920811607377,18.49354201112874,3112.452250003116,51.54744525547445
1753708757,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,2100,2100,2100,2100,2100,2100,2100,2100,2100,138,0,820.0,813.918978514688,18.49354201112874,3112.452250003116,51.56521739130435
1753708757,1,,Aggregated,0.300000,0.000000,1500,1500,2100,2100,2100,2100,2100,2100,2100,2100,2100,138,0,820.0,813.918978514688,18.49354201112874,3112.452250003116,51.56521739130435
1753708758,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,2100,2100,2100,2100,2100,2100,2100,2100,2100,138,0,820.0,813.918978514688,18.49354201112874,3112.452250003116,51.56521739130435
1753708758,1,,Aggregated,0.300000,0.000000,1500,1500,2100,2100,2100,2100,2100,2100,2100,2100,2100,138,0,820.0,813.918978514688,18.49354201112874,3112.452250003116,51.56521739130435
1753708759,1,POST,/matrix-multiplication,0.300000,0.000000,1500,1500,2100,2100,2100,2100,2100,2100,2100,2100,2100,138,0,820.0,813.918978514688,18.49354201112874,3112.452250003116,51.56521739130435
1753708759,1,,Aggregated,0.300000,0.000000,1500,1500,2100,2100,2100,2100,2100,2100,2100,2100,2100,138,0,820.0,813.918978514688,18.49354201112874,3112.452250003116,51.56521739130435
1753708760,1,POST,/matrix-multiplication,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,138,0,820.0,813.918978514688,18.49354201112874,3112.452250003116,51.56521739130435
1753708760,1,,Aggregated,0.300000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,138,0,820.0,813.918978514688,18.49354201112874,3112.452250003116,51.56521739130435
1753708761,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,139,0,830.0,819.6095203312462,18.49354201112874,3112.452250003116,51.58273381294964
1753708761,1,,Aggregated,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,139,0,830.0,819.6095203312462,18.49354201112874,3112.452250003116,51.58273381294964
1753708762,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,139,0,830.0,819.6095203312462,18.49354201112874,3112.452250003116,51.58273381294964
1753708762,1,,Aggregated,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,139,0,830.0,819.6095203312462,18.49354201112874,3112.452250003116,51.58273381294964
1753708763,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,139,0,830.0,819.6095203312462,18.49354201112874,3112.452250003116,51.58273381294964
1753708763,1,,Aggregated,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,139,0,830.0,819.6095203312462,18.49354201112874,3112.452250003116,51.58273381294964
1753708764,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,140,0,830.0,825.3003550073897,18.49354201112874,3112.452250003116,51.6
1753708764,1,,Aggregated,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,140,0,830.0,825.3003550073897,18.49354201112874,3112.452250003116,51.6
1753708765,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,140,0,830.0,825.3003550073897,18.49354201112874,3112.452250003116,51.6
1753708765,1,,Aggregated,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,140,0,830.0,825.3003550073897,18.49354201112874,3112.452250003116,51.6
1753708766,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,140,0,830.0,825.3003550073897,18.49354201112874,3112.452250003116,51.6
1753708766,1,,Aggregated,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,140,0,830.0,825.3003550073897,18.49354201112874,3112.452250003116,51.6
1753708767,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,140,0,830.0,825.3003550073897,18.49354201112874,3112.452250003116,51.6
1753708767,1,,Aggregated,0.300000,0.000000,1600,1600,2100,2100,2100,2100,2100,2100,2100,2100,2100,140,0,830.0,825.3003550073897,18.49354201112874,3112.452250003116,51.6
1753708768,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,141,0,830.0,830.9910291987917,18.49354201112874,3112.452250003116,51.61702127659574
1753708768,1,,Aggregated,0.300000,0.000000,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,141,0,830.0,830.9910291987917,18.49354201112874,3112.452250003116,51.61702127659574
1753708769,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,141,0,830.0,830.9910291987917,18.49354201112874,3112.452250003116,51.61702127659574
1753708769,1,,Aggregated,0.300000,0.000000,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,141,0,830.0,830.9910291987917,18.49354201112874,3112.452250003116,51.61702127659574
1753708770,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,141,0,830.0,830.9910291987917,18.49354201112874,3112.452250003116,51.61702127659574
1753708770,1,,Aggregated,0.300000,0.000000,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,141,0,830.0,830.9910291987917,18.49354201112874,3112.452250003116,51.61702127659574
1753708771,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,141,0,830.0,830.9910291987917,18.49354201112874,3112.452250003116,51.61702127659574
1753708771,1,,Aggregated,0.300000,0.000000,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,141,0,830.0,830.9910291987917,18.49354201112874,3112.452250003116,51.61702127659574
1753708772,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700,142,0,830.0,836.855663676315,18.49354201112874,3112.452250003116,51.63380281690141
1753708772,1,,Aggregated,0.300000,0.000000,1600,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700,142,0,830.0,836.855663676315,18.49354201112874,3112.452250003116,51.63380281690141
1753708773,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700,142,0,830.0,836.855663676315,18.49354201112874,3112.452250003116,51.63380281690141
1753708773,1,,Aggregated,0.300000,0.000000,1600,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700,142,0,830.0,836.855663676315,18.49354201112874,3112.452250003116,51.63380281690141
1753708774,1,POST,/matrix-multiplication,0.300000,0.000000,1600,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700,142,0,830.0,836.855663676315,18.49354201112874,3112.452250003116,51.63380281690141
1753708774,1,,Aggregated,0.300000,0.000000,1600,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700,142,0,830.0,836.855663676315,18.49354201112874,3112.452250003116,51.63380281690141
1753708775,1,POST,/matrix-multiplication,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,143,0,840.0,842.7181625317447,18.49354201112874,3112.452250003116,51.65034965034965
1753708775,1,,Aggregated,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,143,0,840.0,842.7181625317447,18.49354201112874,3112.452250003116,51.65034965034965
1753708776,1,POST,/matrix-multiplication,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,143,0,840.0,842.7181625317447,18.49354201112874,3112.452250003116,51.65034965034965
1753708776,1,,Aggregated,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,143,0,840.0,842.7181625317447,18.49354201112874,3112.452250003116,51.65034965034965
1753708777,1,POST,/matrix-multiplication,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,143,0,840.0,842.7181625317447,18.49354201112874,3112.452250003116,51.65034965034965
1753708777,1,,Aggregated,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,143,0,840.0,842.7181625317447,18.49354201112874,3112.452250003116,51.65034965034965
1753708778,1,POST,/matrix-multiplication,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,143,0,840.0,842.7181625317447,18.49354201112874,3112.452250003116,51.65034965034965
1753708778,1,,Aggregated,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,143,0,840.0,842.7181625317447,18.49354201112874,3112.452250003116,51.65034965034965
1753708779,1,POST,/matrix-multiplication,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,144,0,840.0,848.8878680002219,18.49354201112874,3112.452250003116,51.666666666666664
1753708779,1,,Aggregated,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,144,0,840.0,848.8878680002219,18.49354201112874,3112.452250003116,51.666666666666664
1753708780,1,POST,/matrix-multiplication,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,144,0,840.0,848.8878680002219,18.49354201112874,3112.452250003116,51.666666666666664
1753708780,1,,Aggregated,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,144,0,840.0,848.8878680002219,18.49354201112874,3112.452250003116,51.666666666666664
1753708781,1,POST,/matrix-multiplication,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,144,0,840.0,848.8878680002219,18.49354201112874,3112.452250003116,51.666666666666664
1753708781,1,,Aggregated,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,144,0,840.0,848.8878680002219,18.49354201112874,3112.452250003116,51.666666666666664
1753708782,1,POST,/matrix-multiplication,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,144,0,840.0,848.8878680002219,18.49354201112874,3112.452250003116,51.666666666666664
1753708782,1,,Aggregated,0.300000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,144,0,840.0,848.8878680002219,18.49354201112874,3112.452250003116,51.666666666666664
1753708783,1,POST,/matrix-multiplication,0.300000,0.000000,1700,1700,1800,1800,1800,1800,1800,1800,1800,1800,1800,145,0,850.0,855.4124522416306,18.49354201112874,3112.452250003116,51.682758620689654
1753708783,1,,Aggregated,0.300000,0.000000,1700,1700,1800,1800,1800,1800,1800,1800,1800,1800,1800,145,0,850.0,855.4124522416306,18.49354201112874,3112.452250003116,51.682758620689654
1753708784,1,POST,/matrix-multiplication,0.300000,0.000000,1700,1700,1800,1800,1800,1800,1800,1800,1800,1800,1800,145,0,850.0,855.4124522416306,18.49354201112874,3112.452250003116,51.682758620689654
1753708784,1,,Aggregated,0.300000,0.000000,1700,1700,1800,1800,1800,1800,1800,1800,1800,1800,1800,145,0,850.0,855.4124522416306,18.49354201112874,3112.452250003116,51.682758620689654
1753708785,1,POST,/matrix-multiplication,0.300000,0.000000,1700,1700,1800,1800,1800,1800,1800,1800,1800,1800,1800,145,0,850.0,855.4124522416306,18.49354201112874,3112.452250003116,51.682758620689654
1753708785,1,,Aggregated,0.300000,0.000000,1700,1700,1800,1800,1800,1800,1800,1800,1800,1800,1800,145,0,850.0,855.4124522416306,18.49354201112874,3112.452250003116,51.682758620689654
1753708786,1,POST,/matrix-multiplication,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,145,0,850.0,855.4124522416306,18.49354201112874,3112.452250003116,51.682758620689654
1753708786,1,,Aggregated,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,145,0,850.0,855.4124522416306,18.49354201112874,3112.452250003116,51.682758620689654
1753708787,1,POST,/matrix-multiplication,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,146,0,850.0,861.6821414933378,18.49354201112874,3112.452250003116,51.6986301369863
1753708787,1,,Aggregated,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,146,0,850.0,861.6821414933378,18.49354201112874,3112.452250003116,51.6986301369863
1753708788,1,POST,/matrix-multiplication,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,146,0,850.0,861.6821414933378,18.49354201112874,3112.452250003116,51.6986301369863
1753708788,1,,Aggregated,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,146,0,850.0,861.6821414933378,18.49354201112874,3112.452250003116,51.6986301369863
1753708789,1,POST,/matrix-multiplication,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,146,0,850.0,861.6821414933378,18.49354201112874,3112.452250003116,51.6986301369863
1753708789,1,,Aggregated,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,146,0,850.0,861.6821414933378,18.49354201112874,3112.452250003116,51.6986301369863
1753708790,1,POST,/matrix-multiplication,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,147,0,870.0,867.7994163267767,18.49354201112874,3112.452250003116,51.714285714285715
1753708790,1,,Aggregated,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,147,0,870.0,867.7994163267767,18.49354201112874,3112.452250003116,51.714285714285715
1753708791,1,POST,/matrix-multiplication,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,147,0,870.0,867.7994163267767,18.49354201112874,3112.452250003116,51.714285714285715
1753708791,1,,Aggregated,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,147,0,870.0,867.7994163267767,18.49354201112874,3112.452250003116,51.714285714285715
1753708792,1,POST,/matrix-multiplication,0.300000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,147,0,870.0,867.7994163267767,18.49354201112874,3112.452250003116,51.714285714285715
